Miniparty Deluxe - Party Room & BBQ,https://reubird.hk/party-room/kt-miniparty-deluxe/1y-kt-miniparty-deluxe,,觀塘鴻圖道55號幸運工業大廈, 場地面積: 1200+800 (平方尺) ,"
Party Fun W Dream,https://reubird.hk/party-room/w-dream-lck/gr-w-dream-lck,"包場時段收費
 
星期一至四
☀早午時段 🕘10am-6pm🕕： 每位$78/ 4小時 🌙晚上時段 🕕7pm-12am🕛 ：每位$98/4 小時
🌑貓頭鷹時段 🕛12am-8am🕘 ：每位$138/8小時
🔺最少4位🔺
 
星期五至六、公眾假期及公眾假期前夕
☀早午時段 🕘10am-6pm🕕 ：每位$98/ 4小時🌙晚上時段 🕕7pm-12am🕛 ：每位$138 任玩4小時🌑貓頭鷹時段 🕛12am-8am🕘 ：每位$158/4小時 送4小時
🔺最少10位🔺
 
星期日
☀早午時段 🕘10am-6pm🕕 ：每位$98/ 4小時🌙晚上時段 🕕7pm-12am🕛 ：每位$118 任玩4小時🌑貓頭鷹時段 🕛12am-8am🕘 ：每位$138/4小時 送4小時🔺最少6位🔺",山東街1號, 場地面積: 600 (平方尺) ,"
 場地最高可容納人數: 30人 "
Serve YourSelf - HKSYS Party & Gathering Room A,https://reubird.hk/party-room/kt-sys-party/gy-kt-sys-party,"（1）Party room + 自備食物

每位$118 / 4小時

（2）BBQ場 + 自備食物

每位$128 / 4小時

（3）Party room + BBQ場

每位$198 / 4小時

（4）Party room + 代訂到會

每位$218 / 4小時

（5）BBQ場 + 代訂到會

每位$228 / 4小時

（6）Party room + BBQ場 + 代訂到會

每位$298 / 4小時
",觀塘工業中心四期13樓F室, 場地面積: 5000 (平方尺) ,"
 場地最高可容納人數: 100人 "
AMPremiuM Party Room,https://reubird.hk/party-room/AMPremiuM/AMPremiuM-6416,"星期一至四

00:00 - 12:00：每位$20 / 小時（連續book 8小時或以上每人減$20）
12:00 - 18:00：每位$30/ 小時
18:00 - 00:00：每位$35 / 小時
最低消費4小時及15人同行
飲品每位+$10任飲

星期五至日、公眾假期及公眾假期前夕

00:00 - 12:00：每位$25 /小時（連續book 8小時或以上每人減$20）
12:00 - 18:00：每位$35 / 小時
18:00 - 00:00：每位$38 / 小時
最低消費4小時及20人同行
飲品每位+$10任飲
",觀塘成業街華成工商中心, 場地面積: 1200 (平方尺) ,"
 場地最高可容納人數: 40人 "
PartyGO BC,https://reubird.hk/party-room/PartyGOBC/PartyGOBC-6612,"*PartyGo MK | PartyGo Plus| PartyGo BC | Delight House收費表*
--------------------------------*星期一至四/星期五六點前*每位$138/4hrs, 加時$28/hr
*最低消費*Delight House: 8位PartyGo MK/ Plus/ BC: 6位--------------------------------*星期五六日/假期前夕*每位$168/4hrs, 加時$32/hr
*最低消費*Delight House: 12位PartyGo MK/ Plus/ BC: 8位
--------------------------------*貓頭鷹時段(最早23:00進場)*每位$178/8hrs
--------------------------------[六歲或以下免費，11歲或以下半價]
*以上報價只供參考，特別日子價格或有所更改，以PartyGO最終報價為準，商業合作請另外報價*",旺角砵蘭街332-334號龐堅中心18樓, 場地面積: 450 (平方尺) ,"
 場地最高可容納人數: 20人 "
Skyline Party - BBQ & Party Room,https://reubird.hk/party-room/skyline-party-room-bbq/skyline-party-room-bbq-2305,"星期一至四（🔥 可享全單9折優惠）：

每位$206（只包飲品）

星期五至日、公眾假期及公眾假期前夕：

12:00 - 17:00：每位$268 / 5小時
19:00 - 00:00：每位$298 / 5小時

注意事項：

容納人數 10至150位
星期一至四最低消費15位成人
星期五至日、公眾假期及公眾假期前夕最低消費20位成人
包非酒精飲品
可自帶酒精及食物
食物餐牌可能因供應而更改
本店只限預約，不設walkin
可攜帶寵物，但需自行負責
",大角咀 必發道83號26樓全層, 場地面積: 3400 (平方尺) ,"
 場地最高可容納人數: 150人 "
Party de Paris,https://reubird.hk/party-room/kt-party-de-paris/Da-kt-party-de-paris,"以下的九折價錢係只限於經 ReUbird 網上查詢的客人：
1. 星期一至四：

每人 $160 / 4小時
每人 $200 / 6小時
每人 $230 / 通頂 00:00-9:00

2. 星期五，六，日 或 紅日:

每人 $170 / 4小時
每人 $210 / 6小時
每人 $240 / 通頂 00:00-9:00
",觀塘駿業街 駿運工業大廈, 場地面積: 550 (平方尺) ,"
 場地最高可容納人數: 30人 "
Sunday Morning Club - Neon,https://reubird.hk/party-room/sunday-morning-club-neon/sunday-morning-club-neon-6539,"星期一至四：

09:00 - 00:00：每位$108 / 3小時 
00:00 - 06:00：每位$188 / 6小時

星期五：

09:00 - 18:00：每位$108 / 3小時
18:00 - 00:00：每位$138 / 3小時
00:00 - 06:00：每位$188 / 6小時

星期六日、公眾假期及公眾假期前夕

09:00 - 00:00：每位$138 / 3小時
00:00 - 06:00：每位$188 / 6小時

場地拍攝：

$250 / 小時

其他優惠：

出示學生證可減$20
人多包場有特別優惠，歡迎透過ReUbird查詢
",觀塘巧明街105號好運工業大廈10樓A室, 場地面積: 400 (平方尺) ,"
 場地最高可容納人數: 12人 "
Miniparty Ace,https://reubird.hk/party-room/miniparty-nordic/nC-miniparty-nordic,,觀塘偉業街146號美嘉工業大廈, 場地面積: 400 (平方尺) ,"
 場地最高可容納人數: 20人 "
Seasons Party Room,https://reubird.hk/party-room/seasons-party-room/seasons-party-room-6376,"星期一至四全日及星期五18:00前離場：

每位$128 / 3小時
每位$148 / 4小時

星期五18:00後、星期六日、公眾假期及公眾假期前夕：

每位$138 / 3小時
每位$168 / 4小時

通宵時段(晚上00:00-10:00 任選8小時)：

4位起 每位 $228
8位以上 每位 $218
12位以上 每位 $208

*無限暢飲服務詳情請向職員查詢","牛頭角偉業街139-141,兆發工業大廈", 場地面積: 900 (平方尺) ,"
 場地最高可容納人數: 30人 "
One Bite Kitchen & Studio,https://reubird.hk/party-room/one-bite-party-room/one-bite-party-room-6489,"派對聚會, 人頭收費：

最低消費4小時
$300/4小時起 
全店九五折即煮優質食材

 
拍攝租場費用：

最低消費3小時
$1500 / 3小時起
全店九五折即煮優質食材
",葵涌工業街23-31號美聯工業大廈19樓A1室, 場地面積: 600 (平方尺) ,"
 場地最高可容納人數: 20人 "
Sea Oyster BBQ串燒 AND PARTY ROOM,https://reubird.hk/party-room/seaoysterbbq/seaoysterbbq-2185,"包場收費：

$2000 / 4小時
包場收費視乎情況而定，詳情請透過ReUbird查詢
",觀塘興業中心, 場地面積: 1000 (平方尺) ,"
 場地最高可容納人數: 40人 "
Nutshell Hong Kong,https://reubird.hk/party-room/klb-nutshell/D3-klb-nutshell,"星期一至四
租用四小時: 每人$148
*最低消費人數: 8人 (不足8人亦當8人計)
 
星期五、六、日、公眾假期及公眾假期前夕
租用四小時: 每人$168
*最低消費人數: 8人 (不足8人亦當8人計)
 
以上收費已包括飲品（紙包飲品、罐裝汽水及花茶）
 
Remarks

3歲或以下小童免費入場，4-10歲小童半價收費。
每位成人只可攜同一名三歲或以下小童，其餘以半價收費。
以上收費特別節日或會調整。
工作坊、商業拍攝錄影另議。
價格只作參考，請向職員查詢最終收費
",九龍灣宏冠道6號, 場地面積: 800 (平方尺) ,"
 場地最高可容納人數: 50人 "
桌桌有娛 Funtable: 一邊BBQ 一邊Party!,https://reubird.hk/party-room/funtable-party-room-cafe/IX8YdA0ea-funtable-party-room-cafe,"星期一至四：

每位$148 / 4小時

星期五至日、公眾假期及公眾假期前夕：

每位$178 / 4小時
",葵興華星街保盈工業大廈, 場地面積: 3000 (平方尺) ,"
 場地最高可容納人數: 60人 "
Rent A Kitchen Party Room （小廚房）,https://reubird.hk/party-room/rent-a-kitchen-small-party-room/rent-a-kitchen-small-party-room-2814,"星期一至四

11:00 - 16:00：全節$1580 
18:30 - 00:30：全節$1580

星期五至日、公眾假期及公眾假期前夕

11:00 - 16:00：全節$1580 
18:30 - 00:30：全節$2180

*所有時段均為包場，費用已包括洗碗清潔服務",觀塘道404號時運工業大廈, 場地面積: 400 (平方尺) ,"
 場地最高可容納人數: 12人 "
Login Party - 細房,https://reubird.hk/party-room/login-party-small-room/login-party-small-room-2395,"




20人或以下Plan：
星期一至四



11:00 - 00:00：每位$30 / 小時
00:00 - 07:00：每位$40 / 小時

星期五至日、公眾假期及公眾假期前夕

11:00 - 00:00：每位$45 / 小時
00:00 - 07:00：每位$50 / 小時

20人以上Plan：

星期一至四

11:00 - 00:00：每位$25 / 小時
00:00 - 07:00：每位$30 / 小時

星期五至日、公眾假期及公眾假期前夕

11:00 - 00:00：每位$30 / 小時
00:00 - 07:00：每位$40 / 小時





注意事項




房間有三間， 落訂前請查詢房間分配。



",荔枝角億利工業中心, 場地面積: 300 (平方尺) ,"
 場地最高可容納人數: 25人 "
COOK TO GATHER,https://reubird.hk/party-room/cook-to-gather-party-room/cook-to-gather-party-room-3176,"星期一至四 

每位$150 / 3小時

星期五至日、公眾假期及公眾假期前夕

每位$200 / 4小時

 
煮食活動另需收取$500清潔費，已包括

安排專人收拾清潔場地同所有用具
所有廚具餐具包括Le Creuset系列任用
可無限量自攜食物及飲品
無切餅費、開瓶費等額外收費

 
* 一般營業時間為14:00-24:00* 星期五、六、日、公眾假期及公眾假期前夕：可留至凌晨(須向場地職員查詢)",上環蘇杭街93號, 場地面積: 840 (平方尺) ,"
 場地最高可容納人數: 70人 "
Store Party Room,https://reubird.hk/party-room/store-party-room-cwb/Dy-store-party-room-cwb,"星期一至四：

00:00前：每人$55 / 小時
00:00後：每人$65 / 小時

星期五、六、日／公眾假期及前夕：

00:00前：每人$55 / 小時
00:00後：每人$65 / 小時

備註：

最低消費12人，3小時起
三歲以下免費，如人數不足或想知更多收費詳情請透過ReUbird與場地負責人聯絡
每人加$10就包任飲非酒精飲品
只收現金/PayMe、轉數快
免切餅費、開瓶費、外帶費，如有食物將收取10% 清潔費，蛋糕、零食、酒水除外
如要確定留場， 需要支付1000訂金確定預留場地， 一經過訂不設退訂（$1000 訂金會喺當日結算退回）
每位+$10可任飲非酒精飲品
",銅鑼灣駱克道514號4樓, 場地面積: 880 (平方尺) ,"
 場地最高可容納人數: 45人 "
Lounge No. 93 Party Room & BBQ,https://reubird.hk/party-room/lounge-no-93-party-room/lounge-no-93-party-room-2849," 
 ",太子荔枝角道, 場地面積: 850 (平方尺) ,"
 場地最高可容納人數: 30人 "
Roomerang,https://reubird.hk/party-room/roomerang/Dy-roomerang,,,,
Replay Party Room,https://reubird.hk/party-room/replay-party/gf-replay-party,"🕘 首4小時 🕘
星期一至四

14:30前進埸 每位$150
14:30或之後進埸 每位$170
20:30或之後進埸 每位$190 

五、六、日、公眾假期及公眾假期前夕

14:30前進埸 每位$170
14:30或之後進埸 每位$190
",葵興永業街永豐工業大廈, 場地面積: 3000 (平方尺) ,"
 場地最高可容納人數: 80人 "
目木 (MUK MUK SPACE),https://reubird.hk/party-room/muk-muk-space/Dr-muk-muk-space,,,,
Lapse Party & Studio,https://reubird.hk/party-room/lapse-party-event-party-room-studio/IQ-lapse-party-event-party-room-studio,,,,
LNF(Lost n Found) PARTY ROOM,https://reubird.hk/party-room/lost-n-found/na-lost-n-found,,,,
Wild Kitchen Party Room (Shing Yip Street),https://reubird.hk/party-room/wild-kitchen/wild-kitchen-6409,,觀塘成業街19-21號成業工業大廈730室, 場地面積: 600 (平方尺) ,"
 場地最高可容納人數: 25人 "
Party One,https://reubird.hk/party-room/party-one-party-room/n_j27a5mZZ-party-one-party-room,,,,
圍威喂 Party — 秋之楓,https://reubird.hk/party-room/right-right-right-party-autumn/right-right-right-party-autumn-2372,"星期一至星期四 

10:00 - 18:00：每人$88 / 4小時


18:00 - 00:00：每人$138 / 3小時每人$158 / 4小時
通宵時段須在 RreUbid 網上查詢後額外報價

星期五至星期日&公眾假期及前夕

10:00 - 00:00：每人$158 / 3小時每人$178 / 4小時
通宵時段須在 ReUbird 網上查詢後額外報價

 
小童收費

0 -  2歲嘅BB一律免費
3 - 10歲嘅小朋友半價
11歲以上全價
",鴻圖道12號精棉工業大廈 ,,
Serve YourSelf - HKSYS Party & Gathering Room B,https://reubird.hk/party-room/hksys-party-room-b/hksys-party-room-b-2435,"（1）Party room + 自備食物

每位$118 / 4小時

（2）BBQ場 + 自備食物

每位$128 / 4小時

（3）Party room + BBQ場

每位$198 / 4小時

（4）Party room + 代訂到會

每位$218 / 4小時

（5）BBQ場 + 代訂到會

每位$228 / 4小時

（6）Party room + BBQ場 + 代訂到會

每位$298 / 4小時
",觀塘工業中心四期13樓F室, 場地面積: 650 (平方尺) ,"
 場地最高可容納人數: 20人 "
Party fun Party Shop,https://reubird.hk/party-room/party-shop/K2-party-shop,"星期一至四：

每位$90 / 3小時
每位$110 / 4小時
每位$130 / 5小時
每位$150 / 6小時

星期五至日、公眾假期及公眾假期前夕：

每位$100 / 3小時
每位$120 / 4小時
每位$140 / 5小時
每位$160 / 6小時

貓頭鷹時段優惠（不限日子）：

00:00 - 10:00：每位$150 / 8小時
",旺角好景商業中心, 場地面積: 300 (平方尺) ,"
 場地最高可容納人數: 12人 "
PAPA 18 Partyroom,https://reubird.hk/party-room/panana-chill-18-small-room/panana-chill-18-small-room-6370," 




2-3人價目表(每位)




 


星期一至四


星期五至日、公眾假期及
公眾假期前夕




時段A
09:00-15:00 


3小時$100(之後每小時$35)


3小時$130(之後每小時$35)




時段B 
15:00 - 23:00 


3小時$150(之後每小時$40)


3小時$180(之後每小時$40)




通宵時段
00:00 - 09:00 


7小時$220(之後每小時$35)


7小時$250(之後每小時$35)




備註


1.跨時段每位另收$10
2.臨時加鐘每小時$45


1.跨時段每位另收$10
2.臨時加鐘每小時$45




 




4人或以上價目表(每位)




 


星期一至四


星期五至日、公眾假期及
公眾假期前夕




時段A
09:00-15:00 


3小時$90(之後每小時$15)


3小時$100(之後每小時$15)




時段B 
15:00 - 23:00 


3小時$110(之後每小時$20)


3小時$120(之後每小時$20)




通宵時段
00:00 - 09:00 


7小時$130(之後每小時$20)


7小時$160(之後每小時$20)




備註


1.跨時段每位另收$10
2.臨時加鐘每小時$35


1.跨時段每位另收$10
2.臨時加鐘每小時$35




  
 ",旺角花園街2-16號好景商業中心1808室, 場地面積: 200 (平方尺) ,"
 場地最高可容納人數: 6人 "
Sunday Morning Club - Colour,https://reubird.hk/party-room/sunday-morning-club-colour/sunday-morning-club-colour-6538,"星期一至四

09:00 - 00:00：每位$108 / 3小時
00:00 - 06:00：每位$188 / 6小時

星期五

09:00 - 18:00：每位$108 / 3小時
18:00 - 00:00：每位$138 / 3小時
00:00 - 06:00：每位$188 / 6小時

星期六日、公眾假期及公眾假期前夕

09:00 - 00:00：每位$138 / 3小時
00:00 - 06:00：每位$188 / 6小時

場地拍攝：

$250 / 小時

更多優惠：

學生證人頭減$20
人多包場有特別優惠，歡迎透過ReUbird查詢
",觀塘巧明街105號好運工業大廈10樓A室, 場地面積: 600 (平方尺) ,"
 場地最高可容納人數: 18人 "
A+ Party Room,https://reubird.hk/party-room/a-plus-partyroom/IG-a-plus-partyroom,,,,
Open Parties - 雪糕房（粉）,https://reubird.hk/party-room/open-parties-pink-mk/gy-open-parties-pink-mk,"星期一至四

每位$138 / 首4小時

星期五至日

每位$158 / 首4小時

公眾假期及公眾假期前夕

每位$168 / 首4小時

注意事項

入場前會收取按金$500

如發現客人在場內吸煙、嘔吐、濺濕設施而引致額外清潔需要，該按金會作為額外清潔費，以作賠償
如情況持續多次發生有機會向客人收取多於 1 次清潔費用（$500）


以下事項如發現違規，每項會收取$500清潔費：

客人如使用 BBQ，必須離開前做好簡單清潔
如使用打邊爐，離開前需做好清洗爐具及用具
如非店員同意，客人切勿擅自更改或移動場內機器或遊戲設施
嚴禁在場內玩掟蛋糕、發放紙炮
嚴禁所有煙花和粉塵之類易燃物品進場


嚴禁在波波池 / 舞台進行飲食，如任何液體 / 飲品或食物掉入波波池 / 舞台需收取清潔費為$2000
",旺角塘尾道60-62號福康工業大廈401室, 場地面積: 300 (平方尺) ,"
 場地最高可容納人數: 15人 "
After Journey Party,https://reubird.hk/party-room/after-journey-party-room/after-journey-party-room-2465,"


星期一至四 

18:00前：每人$120 / 4小時
18:00後：每人$140 / 4小時

星期五至日、公眾假期及公眾假期前夕 ：

18:00前：每人$160 / 4小時
18:00後：每人$180 / 4小時

通宵特惠時段（23:00 - 06:00）

星期一至四：每位$200 / 整個時段
星期五至日、公眾假期 及公眾假期前夕：每位$220 / 整個時段

 
*以上所有時段，每位加$10即升級無限任飲無酒精飲品🍷🍸🍹🍺🍼


",觀塘興業街美興工業大廈A座, 場地面積: 1200 (平方尺) ,"
 場地最高可容納人數: 50人 "
Party fun18party,https://reubird.hk/party-room/18partyfunpartyroom/Kq-18partyfunpartyroom,"星期一至四：

每位$90 / 3小時
每位$110 / 4小時
每位$130 / 5小時
每位$150 / 6小時

星期五至日、公眾假期及公眾假期前夕：

每位$110 / 3小時
每位$120 / 4小時
每位$140 / 5小時
每位$160 / 6小時

貓頭鷹時段優惠（不限日子）：

00:00 - 10:00：每位$150 / 8小時
",旺角花園街2~16號好景商業中心, 場地面積: 250 (平方尺) ,"
 場地最高可容納人數: 12人 "
小房舍 Little Rooms STUDIO - The Nihonjin 主題房,https://reubird.hk/party-room/little-room-the-nihonjin/gQ_little-room-the-nihonjin," 
📌星期一至四13:00-23:00 每位 $40/hr
📌星期五及公眾假期前夕13:00-18:00 每位 $40/hr18:00-00:00 每位 $50/hr
📌星期六、星期日及公眾假期每小時 每位 $55/hr
🔻🔻🔻每間房最多容納二人🔻🔻🔻✅ 最少兩小時兩位起✅ 以上價錢已包括飲品每人一款及即影即有相片一張✅ 房間以先訂先得為準✅ 完場前15分鐘請盡量清潔及還原房間; 如超時10分鐘則以加鐘一小時計算",銅鑼灣渣甸街43A-45號人人大廈1樓, 場地面積: 110 (平方尺) ,"
 場地最高可容納人數: 4人 "
KLNvenue,https://reubird.hk/party-room/klnvenue/j2-klnvenue,"


星期一至四：

12:00 - 18:00：每位$120 / 時段內任玩
19:00 - 00:00：每位$130 / 時段內任玩
00:00 - 06:00：每位$110 / 時段內任玩

星期五至日、公眾假期及公眾假期前夕：

12:00 - 18:00：每位$130 / 時段內任玩
19:00 - 00:00：每位$140 / 時段內任玩
00:00 - 06:00：每位$120 / 時段內任玩

*另設學生優惠，詳情向ReUbird查詢


",九龍灣臨興街21號美羅中心二期, 場地面積: 500 (平方尺) ,"
 場地最高可容納人數: 25人 "
Cannon Garden Party 銅鑼灣體驗,https://reubird.hk/party-room/cannon-garden-partyroom/iXCB3s67a-cannon-garden-partyroom,"星期一至四：

11:00 - 18:00：每位$35 / 小時
最低消費8為及3小時
18:00 - 02:00：每位$45 / 小時
最低消費12位及3小時
02:00 - 06:00：每位$55 / 小時
最低消費8位及3小時

星期五至日、公眾假期及公眾假期前夕：

11:00 - 18:00：每位$45 / 小時
最低消費8為及3小時
18:00 - 02:00：每位$58 / 小時
最低消費12位及3小時
02:00 - 06:00：每位$68 / 小時
最低消費8位及3小時

備註：

超時交場15分鐘當半小時計算
超時交場30分鐘當一小時計算
",銅鑼灣景隆街3號4樓, 場地面積: 500 (平方尺) ,"
 場地最高可容納人數: 30人 "
小房舍 Little Rooms STUDIO - The Explorer 主題房,https://reubird.hk/party-room/little-room-the-explorer/go_little-room-the-explorer," 
📌星期一至四13:00-23:00 每位 $40/hr
📌星期五及公眾假期前夕13:00-18:00 每位 $40/hr18:00-00:00 每位 $50/hr
📌星期六、星期日及公眾假期每小時 每位 $55/hr
🔻🔻🔻每間房最多容納二人🔻🔻🔻✅ 最少兩小時兩位起✅ 以上價錢已包括飲品每人一款及即影即有相片一張✅ 房間以先訂先得為準✅ 完場前15分鐘請盡量清潔及還原房間; 如超時10分鐘則以加鐘一小時計算",銅鑼灣渣甸街43A-45號人人大廈1樓, 場地面積: 110 (平方尺) ,"
 場地最高可容納人數: 4人 "
KTEASY <tiffany>,https://reubird.hk/party-room/kt-easy-party-room/kt-easy-party-room-2907,"星期一至四：

每位 $90 / 3小時
每位$105 / 4小時
每位$120 / 5小時
每位$135 / 6小時
通宵優惠（00:00 - 10:00，任選8小時）：每位$120 
加鐘每位$20 / 小時

星期五至日、公眾假期及公眾假期前夕：

每位$110 / 3小時
每位 $130 / 4小時
每位 $150 / 5小時
每位 $170 / 6小時
通宵優惠（00:00 - 10:00，任選8小時）：每位$150
加鐘每位$30 / 小時

其他優惠：

10人同行1人免費
生日優惠7人同行1人免費

注意事項：

價錢以每位計算
",觀塘偉業街146號美嘉工業大廈1樓109B室, 場地面積: 350 (平方尺) ,"
 場地最高可容納人數: 15人 "
KTEASY<white>,https://reubird.hk/party-room/white/white-6301,"星期一至四：

每位$100 / 3小時
每位$115 / 4小時
每位$130 / 5小時
每位$145 / 6小時
通宵優惠（00:00 - 10:00）：每位$130 / 8小時

星期五至日、公眾假期及公眾假期前夕：

每位$120 / 3小時
每位$140 / 4小時
每位$160 / 5小時
每位$180 / 6小時
通宵優惠（00:00 - 10:00）：每位$160  / 8小時
",觀塘偉業街146號美嘉工業大廈8樓D座3室, 場地面積: 500 (平方尺) ,"
 場地最高可容納人數: 20人 "
Day & Night BBQ partyroom,https://reubird.hk/party-room/day-and-night/K2-day-and-night,"非貓頭鷹時段
星期一至五17:00前：

每位$98 / 3小時
每位$118 / 4小時
每位$138 / 5小時
最低消費8位

星期一至四17:00後：

每位$108 / 3小時
每位$138 / 4小時
每位$168 / 5小時
最低消費8位

星期五17:00後、星期六日、公眾假期及公眾假期前夕：

每位$138 / 3小時
每位$168 / 4小時
每位$198 / 5小時
每位$228 / 6小時
最低消費10位

貓頭鷹時段
星期日至四：

00:00 - 09:00：每位$138 / 5小時

星期五至六、公眾假期及公眾假期前夕：

00:00 - 09:00：每位$188 / 5小時

其他優惠

生日免費1位（需要預先通知）
學生9折
22人以上再9折
",荃灣德士古道工業中心, 場地面積: 2500 (平方尺) ,"
 場地最高可容納人數: 100人 "
Loteifong Party Room,https://reubird.hk/party-room/old-place-party-room/old-place-party-room-2820,"2 - 3人收費
星期一至四：

06:00 - 12:00：每位$22 / 小時
12:00 - 18:00：每位$32 / 小時
18:00 - 23:00：每位$35 / 小時
23:00 - 06:00：每位$168 / 6小時

星期五至日、公眾假期及公眾假期前夕：

06:00 - 12:00：每位$25 / 小時
12:00 - 18:00：每位$38 / 小時
18:00 - 23:00：每位$40 / 小時
23:00 - 06:00：每位$180 / 6小時

4 - 6人收費
星期一至四：

06:00 - 12:00：每位$20 / 小時
12:00 - 18:00：每位$25 / 小時
18:00 - 23:00：每位$30 / 小時
23:00 - 06:00：每位$132 / 6小時

星期五至日、公眾假期及公眾假期前夕：

06:00 - 12:00：每位$22 / 小時
12:00 - 18:00：每位$30 / 小時
18:00 - 23:00：每位$33 / 小時
23:00 - 06:00：每位$150 / 6小時

7人或以上收費
星期一至四：

06:00 - 12:00：每位$18 / 小時
12:00 - 18:00：每位$23 / 小時
18:00 - 23:00：每位$25 / 小時
23:00 - 06:00：每位$120 / 6小時

星期五至日、公眾假期及公眾假期前夕：

06:00 - 12:00：每位$20 / 小時
12:00 - 18:00：每位$28 / 小時
18:00 - 23:00：每位$28 / 小時
23:00 - 06:00：每位$132 / 6小時

",大角咀必發道138號恆昌中心, 場地面積: 250 (平方尺) ,"
 場地最高可容納人數: 16人 "
JAS Party&Studio,https://reubird.hk/party-room/jas-party-and-studio/jas-party-and-studio-3756,"星期一至四

09:00 - 18:00：每位$158 / 5小時
18:00 - 00:00：每位$168 / 5小時

星期五至日、公眾假期及公眾假期前夕

09:00 - 18:00：每位$168 / 5小時
18:00 - 00:00：每位$188 / 5小時

貓頭鷹時段
星期一至四

00:00 - 09:00：每位$37 / 小時

星期五至六

00:00 - 06:00：每位$198 / 6小時

星期日至四

00:00 - 06:00：每位178 / 6小時

",觀塘駿業里業運工業大廈3樓C室, 場地面積: 2500 (平方尺) ,"
 場地最高可容納人數: 130人 "
FongJai 房仔,https://reubird.hk/party-room/fong-jai/Gq-fong-jai,"星期一至四：

日 11:00 - 18:00：每位$120/4小時
夜18:00 - 23:00：每位$140/4小時
凌晨23:00 - 11:00：每位$140/8 小時
每位加$10可任飲多款飲品

五至日、公眾假期及公眾假期前夕

日 11:00 - 18:00：每位$145/4小時
夜18:00 - 23:00：每位$165/4小時
凌晨23:00 - 11:00：每位$165/8 小時
每位加$10可任飲多款飲品

 ",牛頭角偉業街越成工廠大廈, 場地面積: 100 (平方尺) ,"
 場地最高可容納人數: 6人 "
